database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	feat_ID	Compound_Source	CF_class	CF_class_score	CF_Dparent	CF_Dparent_score	CF_kingdom	CF_kingdom_score	CF_MFramework	CF_MFramework_score	CF_subclass	CF_subclass_score	CF_superclass	CF_superclass_score	PB1_1	PB1_2	PB2_1	PB2_2	PB3_1	PB3_2	PB4_1	PB4_2	PB4_3	QC_POOL1_1	QC_POOL1_2	QC_POOL1_3	QC_POOL1_4	QC_POOL1_5	QC_POOL1_6	QC_POOL1_7	QC_POOL1_8	QC_POOL2_1	QC_POOL2_2	QC_POOL2_3	QC_POOL2_4	QC_POOL2_5	QC_POOL2_6	QC_POOL2_7	QC_POOL2_8	QC_POOL3_1	QC_POOL3_2	QC_POOL3_3	QC_POOL3_4	QC_POOL3_5	QC_POOL3_6	QC_POOL3_7	QC_POOL3_8	SA01_01	SA01_02	SA01_03	SA01_04	SA01_05	SA01_11	SA01_12	SA01_13	SA01_14	SA01_15	SA01_16	SA01_17	SA01_18	SA01_19	SA01_20	SA01_21	SA01_22	SA01_23	SA01_24	SA01_25	SA01_26	SA01_27	SA01_28	SA01_29	SA01_30	SA02_01	SA02_02	SA02_03	SA02_04	SA02_05	SA02_11	SA02_12	SA02_13	SA02_14	SA02_15	SA02_16	SA02_17	SA02_18	SA02_19	SA02_20	SA02_21	SA02_22	SA02_23	SA02_24	SA02_25	SA02_26	SA02_27	SA02_28	SA02_29	SA02_30	SA03_01	SA03_02	SA03_03	SA03_04	SA03_05	SA04_01	SA04_02	SA04_03	SA04_04	SA04_05	SA05_01	SA05_02	SA05_03	SA05_04	SA05_05	SA06_01	SA06_02	SA06_03	SA06_04	SA06_05	SA06_11	SA06_12	SA06_13	SA06_14	SA06_15	SA06_16	SA06_17	SA06_18	SA06_19	SA06_20	SA06_21	SA06_22	SA06_23	SA06_24	SA06_25	SA06_26	SA06_27	SA06_28	SA06_29	SA06_30	SA07_01	SA07_02	SA07_03	SA07_04	SA07_05	SA07_11	SA07_12	SA07_13	SA07_14	SA07_15	SA07_16	SA07_17	SA07_18	SA07_19	SA07_20	SA07_21	SA07_22	SA07_23	SA07_24	SA07_25	SA07_26	SA07_27	SA07_28	SA07_29	SA07_30	SA08_01	SA08_02	SA08_03	SA08_04	SA08_05	SA09_01	SA09_02	SA09_03	SA09_04	SA09_05	SA10_01	SA10_02	SA10_03	SA10_04	SA10_05	SA10_11	SA10_12	SA10_13	SA10_14	SA10_15	SA10_16	SA10_17	SA10_18	SA10_19	SA10_20	SA10_21	SA10_22	SA10_23	SA10_24	SA10_25	SA10_26	SA10_27	SA10_28	SA10_29	SA10_30	SA11_01	SA11_02	SA11_03	SA11_04	SA11_05	SA11_11	SA11_12	SA11_13	SA11_14	SA11_15	SA11_16	SA11_17	SA11_18	SA11_19	SA11_20	SA11_21	SA11_22	SA11_23	SA11_24	SA11_25	SA11_26	SA11_27	SA11_28	SA11_29	SA11_30	SA12_01	SA12_02	SA12_03	SA12_04	SA12_05
					317.2684295			0	9.622562	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_158291		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	76638.99	52187.035	95961.375	77201.484	0	70112.74	82987.305	0	11446.014	84692.055	78635.73	46567.695	26622.498	0	4046.1946	0	31255.643	72024.93	66967.01	0	45872.586	0	10894.31	26700.234	27498.848	109699.02	102313.445	175667.98	89408.11	89169.695	0	21647.477	28228.441	0	60368.85	33990.7	85120.44	43229.742	69099.22	36786.92	54744.473	8336.536	0	56921.875	9904.841	15802.612	46379.598	14150.058	0	12197.032	41913.42	65256.523	74515.72	13381.518	0	33916.137	0	23414.201	41847.23	13167.416	79102.18	80239.29	20081.52	12020.684	22277.865	121229.53	0	74472.74	51029.344	0	106153.63	67796.47	0	45027.75	66522.62	20943.123	100058.25	86288.84	161395.25	0	85013.95	59268.72	0	47732.836	114189.08	20113.092	0	80699.695	16816.6	126192.51	21556.295	53245.043	38407.13	116251.62	92664	145217.3	20413.133	109283.99	133086.3	39624.69	32427.043	66143.445	47672.582	27996.969	33851.633	135349.97	132626.27	0	90532.63	15082.659	76401.14	39307.445	0	49487.98	47982.605	101000.65	60694.188	60811.09	0	61543.848	80211.89	40140.574	36512.277	28111.871	128206.62	38017.81	0	89962.35	46551.24	99140.58	62695.945	22385.441	58719.664	53202.348	51090.066	0	0	129755.7	44903.973	46652.523	66921.945	55674.73	50677.785	117089.98	0	19403.674	50658.91	52493.074	28910.414	127399.42	142625.33	0	78325.41	59158.88	123666.44	33408.855	19639.668	21875.268	16658.156	100992.54	41765.85	35348.78	77480.33	38210.69	93507.945	32406.578	0	0	62068.53	0	58088.676	51381.613	56631.957	291689.06	43906.297	0	0	38498.082	0	0	144173.61	40548.867	0	94852.03	78378.4	77432.07	45408.13	120738.89	0	48169.277	44222.848	106214.78	89802.83	0	27577.81	14946.192	90050.2	0	19443.268	23472.316	54077.734	43996.062	66036.3	0	61684.188	55688.957	43691.535	68686.47	79914.12	0	97134.93	84814.31	82513.38
CHEBI:44526	C18H32O2	CCCCC\C=C/C=C/CCCCCCCCC(O)=O	InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-9H,2-5,10-17H2,1H3,(H,19,20)/b7-6-,9-8+	Conjugated linoleic Acid (10E,12Z)	281.2473555		M+H	0	9.623652	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar	NIST14				GNPS					ft_158317	Isolated	Fatty Acyls	0.14	Lineolic acids and derivatives	0.14	Organic compounds	0.14	Aliphatic acyclic compounds	0.14	Lineolic acids and derivatives	0.14	Lipids and lipid-like molecules	0.14	41606.754	62376.113	66766.914	119043.09	40742.926	73614.94	51273.234	0	0	50879.445	55529.703	26261.77	0	0	19928.102	12892.245	60652.105	38514.023	52062.11	26536.053	85964.9	0	0	30597.781	38495.863	54960.816	60573.723	86631.83	0	91789.875	9347.186	37448.246	37673.883	0	53686.875	37562.758	115299.81	51247.383	57876.637	41505.004	49505.203	28513.023	20543.95	66154.016	0	18240.186	70620.445	18554.846	12635.414	24654.408	85082.414	48108.887	45512.785	0	11605.394	41622.17	21655.188	37452.76	39530.92	0	106402.625	98418.445	87841.12	22885.115	40136.562	120616.57	40113.44	64765.945	0	29940.82	53624.72	50833.297	39328.16	39865.438	55369.695	23744.957	110129.234	49328.797	67955.484	34197.875	63900.246	80947.34	0	44397.715	143486.2	26498.143	36764.312	145365.27	0	110453.71	0	51608.285	33002.535	84863.734	123640	110153.69	32343.207	150537.53	109837.42	34737.7	32041.996	91413.125	54843.67	0	0	74889.62	148113.05	0	53989.234	0	87515.21	89690.82	0	0	87103.164	109831.445	51742.758	89217.92	24505.72	67407.94	29760.262	35503.27	53521.797	32032.082	74752.57	45707.57	0	127746.17	0	50863.49	0	0	30894.426	0	43628.566	0	45339.52	51049.074	0	130295.53	64050.504	68930.56	63153.402	131691.7	0	68138.12	109909.14	108538.67	29886.797	96038.38	90709.695	35000.9	80071.836	40461.883	109546.45	0	0	43090.016	21481.406	101419.89	43245.555	41256.734	94960.17	51269.43	63501.367	0	0	0	33465.42	33967.438	49157.92	96999.516	71331.836	308627.75	51110.13	0	0	49915.246	54094.83	0	87964.836	45394.65	0	114176.625	21616.879	55123.76	58089.36	117887.21	0	45053.79	30850.56	80342.63	64824.77	0	30681.914	0	87006.92	63479.023	23747.098	0	37486.43	30270.764	57555.824	23439.377	53468.348	56963.824	0	49207.38	78032.2	30788.625	33164.996	79571.06	61977.04
					349.2734511			0	9.6944065	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_159586		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	590356.94	615578.25	1203236.4	1460577	950029.75	835735.2	0	0	0	1066723	1286263.2	1100518.4	1342734.9	0	600527.06	0	0	998253.75	1006808	1209442.1	1464162.2	0	52285.152	0	0	842271.75	754687.06	1036526.1	932332.1	1203836.8	0	0	0	0	97572.26	0	738105	178345.33	421775.22	245162.47	432486.47	491632.44	373786.2	490938.28	0	593740.6	469296.9	0	190811.05	320270.97	223964.9	579303.6	362540.53	389868.38	188086.12	0	201467.69	303467.53	108217.47	408264.66	88135.68	186192.72	114178.68	342236.75	0	1120146	686793.6	688164.25	1126521.5	932680.5	1042425.9	755132.6	482122.88	897549.7	397762.53	0	867002.94	499768.1	1583103.4	1475678.1	911354.5	612901.8	0	159135.12	311414.78	0	219452.6	270307.4	152480.55	244675.06	239823.06	186282.45	143314.97	170619.81	373652.4	207779.08	0	231027.16	380870.5	181884.83	128616.5	154838.28	158771.89	113363.67	507885.75	708541.8	879434.9	1811501.6	572326.2	534289.75	566966.44	2633489.8	456560.06	1732461.8	937580.94	833987	823706.44	0	675429.2	1020073	456845.22	1176908.6	370929.2	123235.55	253521.83	0	0	144711.56	1012788.9	923799.3	1194124.6	542014.44	595581.94	2025194.9	477083.7	494165.75	454260.4	719248.44	633881.8	1357976.1	1101236.6	1518131.1	938004.44	3228186	0	744758.8	658709.25	780462.56	348875.97	229948.88	181380.27	0	221101.33	133196.6	133227.44	147523.03	0	233870.45	112673.445	0	140128.62	293561.97	223931.3	2910556	849909.3	896463.56	0	506219.78	1108276.5	1052782.6	671560.06	1581799.1	2357733.8	3021054.5	924182.8	939823.7	0	105450.56	584369.5	978046.7	1043915.44	751516.94	1290600.8	233650.44	121120.01	157461.11	144294.16	311524.12	770809.25	369914.1	721628.44	702178.4	666842.4	847574.25	370142.8	381497.75	1595236.9	740561.75	614994.3	717078.5	1117587.9	333787.4	767517.25	630153.5	1328013.5	1144002.6	997885.9	545155.5	114136.58	179744.78	129634.336	170432.23	162984.12
					308.2218339			0	9.709931	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_159846		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	94583.39	84534.766	93450.84	102579.33	0	58749.805	0	0	0	124044.84	237401.52	0	0	0	0	0	0	127167.17	137950.36	0	63038.344	0	4636.8604	0	0	173688.1	159519.8	238851.28	133328.9	129028.19	0	0	0	0	26706.672	25176.52	44042.387	51986.78	77480.25	47194.23	57891.363	46164.11	47239.184	78175.93	74811.88	37947.906	105071.75	75279.484	8578.339	45730.062	42914.453	70405.27	70087.664	39892.504	0	36868.13	28729.219	64501.504	45942.547	14332.927	48676.13	43534.914	40202.137	83493.26	0	161115.1	0	143390.64	0	59167.17	98763.34	67903.33	69790.06	84196.51	94661.82	0	59803.273	91880.45	108100.11	63418.9	166482.67	110226.86	15247.61	0	42399.61	36480.137	49601.496	52473.562	32204.535	60720.562	35957.28	63570.266	47244.504	31904.89	61063.527	47343.254	55536.445	93084.81	39673.113	47375.17	58192.12	0	29617.914	9124.786	72849.266	77468.53	144304.36	59625.55	89145.18	0	142381.73	0	60703.016	96457.55	202243.05	253267	76445.516	0	97173.03	104275.23	78688.12	0	101730.12	74271.6	35579.75	38496.156	0	70110.305	89502.555	98536.9	0	69857.67	52839.254	0	75928.97	54032.79	86104.69	69482.52	94733.39	141046.48	90911.26	87476.98	58269.21	227622.98	0	47327.53	106768.59	223080	40597.06	52034.26	44769.387	0	22422.838	52222.29	43134.016	60185.293	55724.863	33317.145	20166.586	53817.934	53235.555	18918.309	0	156744.72	144680.11	0	0	0	64534.656	47939.54	157701.64	84545.76	138082.64	622070.1	34676.63	64279.125	11650.027	4963.2334	0	0	268584.7	40296.684	68712.07	43223.145	30707.484	42473.195	49305.44	46835.1	0	43951.39	0	152183.27	89109.15	54474.453	28588.611	35826.29	137302.31	59489.64	37249.51	43366	55424.633	102715.65	124336.86	45342.36	135541	81023.984	61625.207	83070.016	32418.74	23210.693	60120.875	35245.59	24443.43
					475.3263776			0	10.336209	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_167358		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	20553.49	11783.699	12866.212	33762.574	0	0	20673.215	0	46912.18	12440.365	9327.8955	5948.675	7121.376	0	29862.55	34969.09	48898.984	11223.731	10508.077	0	0	0	36399.777	37118.258	35105.953	15997.01	11249.588	17690.064	12324.861	10945.328	40613.22	27374.945	31089.389	0	7287.9023	0	24367.979	31364.5	17925.377	28843.365	30936.176	0	44438.57	29665.527	47691.906	12374.857	39547.816	0	72170.65	31238.855	59942.33	21343.93	21182.426	0	36548.26	24905.598	0	33663.277	55699.625	0	58990.42	52186.664	56311.918	35581.684	24348.752	27877.451	9671.846	0	6711.639	15510.083	25759.797	11776.631	25665.11	14779.195	6736.7495	18489.064	24495.078	14838.392	14072.897	24267.164	25021.607	29489.572	30335.475	20663.78	51147.195	36063.76	43120.48	53933.43	48612.66	33320.35	54490.76	20453.734	41577.4	25541.498	48254.062	20137.07	0	55988.793	23359.709	31665.264	28919.143	45750.1	31310.096	40674.254	0	15507.6875	53636.11	6275.545	37154.11	0	13218.399	34108.734	0	0	0	22656.295	0	39644.914	17274.324	20046.105	18472.197	0	49905.332	46777.016	18883.527	27709.186	76639.16	50579.402	10192.431	16001.131	0	13320.998	0	49093.855	11892.625	0	9958.387	8445.341	0	17554.678	18260.084	17585.414	11286.012	22627.068	23027.627	0	25356.346	24513.834	0	15998.253	21955.705	40889.875	29963.031	60586.4	23142.56	0	39250.69	56523.754	50210.39	48303.793	26645.746	37003.793	45381.69	46013.4	11732.842	3570.9326	0	0	0	8283.029	12641.728	18588.62	31540.695	20239.385	0	29508.553	42777.7	30493.121	19506.607	0	9877.151	11439.373	0	39362.066	56283.387	26537.084	0	31342.89	14033.802	18474.69	31012.035	12921.111	11593.909	28333.959	38307.758	19399.854	20513.035	0	14991.353	46811.664	6976.1846	0	10580.49	0	31257.508	12767.485	28814.854	36779.703	40505.133	59594.68	44038.56	33377.168	17901.95
CHEBI:27997	C18H34O2	CCCCCCCC\C=C\CCCCCCCC(O)=O	InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H,19,20)/b10-9+	Elaidic acid	283.2629941		M+H	0	10.565936	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar	NIST14				GNPS					ft_169316	Isolated	Fatty Acyls	0.26	Long-chain fatty acids	0.23	Organic compounds	0.26	Aliphatic acyclic compounds	0.26	Fatty acids and conjugates	0.26	Lipids and lipid-like molecules	0.26	464571.03	529083.75	324505.94	764066.8	397696.4	283613.34	0	0	551134.9	0	348738.62	228692.55	257188.56	0	628988.06	566587.9	594781.56	326659.6	219277.52	234390.2	193240.83	0	561855.56	609102.25	517741.56	566686.75	471464.56	732217	603991.25	614892.06	454852.06	535089.06	560965.94	0	525086.44	422565.25	607506.1	360078	516703.97	565599	0	427514.25	556039.06	665639.6	415372.38	355036.9	730899.5	497442.2	444302.47	678526	714179.6	475480.5	332760.84	456482.94	558570.6	489645.56	588280.4	452184.28	446773.12	591337.56	893681.1	740334.06	793517.2	623580	541418.5	822312.8	719372.7	435839.9	723016.06	516256.03	559457.4	345922.56	666038.94	395206	210806.9	350759.25	549612.56	476737.72	607916.9	656828.6	382739	737067.75	751705.7	617541.94	768798.6	631238.8	530387.4	972065.6	725785.75	638192.3	763611.06	529568.3	690170.06	615428.44	656074.06	629599.94	556117.56	851289.94	576907.75	529509.06	336278.25	653408.94	600833	1230468	703004.56	583978.56	646928.8	494740.28	580568.3	424779.03	575738.8	662397.75	0	379308.66	500255.72	700875.25	581262.3	1431327	260398.34	657251	518835.56	618323.3	760397.8	646307.44	382642	592365.44	0	787916.94	397982.94	587457.56	517751.28	274815.62	225862.27	725807.1	315206.8	657046.2	748645.8	467869.4	284368.56	630163.56	557246.7	186670.66	513081.7	484705.75	408780.25	328696.7	712750.94	299360.3	438985.78	375596.88	468460.12	474534.25	665569.8	399968.66	560364.44	622412.7	544293.94	461784.72	490558.4	660621.94	748086.3	585165.06	744159.2	611093.6	454002.5	581712.56	347430.53	291173.34	96618.125	611032.75	139937.8	532254	554474.9	1250235.4	432242.3	392721.94	0	1641610.4	446667.3	692196.1	763012.3	355757.1	507749.97	599302.9	898198.1	687001.25	0	588254.3	312954.16	450171.56	494253.16	610121.8	414116.75	811878.3	0	605809.3	654964.7	468042.38	236173.08	687297.7	250270.12	0	435825.25	465695	596042.94	545672.8	400308.9	317174.47	371332.72	805296.75	631736.75	474024.7	411694.7
CHEBI:16196	C18H34O2	CCCCCCCC\C=C/CCCCCCCC(O)=O	InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H,19,20)/b10-9-	oleic acid	265.2524999		M+H-H2O	0	10.567297	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_169330	Commercial	Fatty Acyls	1	Long-chain fatty acids	1	Organic compounds	1	Aliphatic acyclic compounds	1	Fatty acids and conjugates	1	Lipids and lipid-like molecules	1	57636.19	88660.54	41889.824	50357.93	71924.83	38708.78	0	0	105425.61	0	50998.168	31921.234	37019.094	0	109736.76	106595.02	107041.51	41521.047	52542.2	35383.426	34982.32	0	94975.5	112604.3	92816.23	72161.35	53736.945	114574.516	90466.12	72842.695	78529.086	90844.49	97593.914	0	76683.59	67126.04	99082.92	73919.51	38325.805	88881.055	0	45851.934	86697.42	113285.55	84389.64	48445.324	132814.64	77006.914	70788.43	107901.46	132351.56	36543.543	39086.938	66358.99	93814.875	72055.28	120075.62	81747.64	66531.82	111804.24	163230.22	124929.73	150811.83	109988.14	101337.82	80987.02	72031.08	62525.812	61736.21	39052.945	95889.61	49872.33	46765.6	55935.824	51250.52	52210.11	92011.086	0	70152.11	113264.59	149928.64	124004.5	142298.69	91613.375	142278.08	105741.266	96919.9	170536.33	128574.805	110292.96	144917.69	80296.14	128211.945	84466.21	120524.85	41558.82	92337.63	159379.86	78876.195	62754.766	49280.42	113985.94	90084.58	207329.33	131078.88	78850.875	140911.84	92684.46	61155.53	74837.234	75703.01	118899.74	0	58548.79	89477.984	128356.1	62390.742	257293.92	80250.1	99236.77	85127.305	0	139637.98	121407.86	48155.84	91535.39	0	134975.98	52408.42	61497.61	70339.5	39437.812	17674.8	144157.9	35068.555	120646.81	99010.016	59844.38	51250.605	117990.17	76842.586	39757.266	71791.15	81147.09	60976.97	53868.43	128640.81	56958.297	77952.766	31272.715	51866.22	78465.47	102841.14	123852.87	78998.05	121161.18	107477.016	85991.3	90545.48	122203.19	148049.48	107745.58	125683.13	70403.81	58795.008	94450.59	53934.11	85203.87	9559.546	109219.74	45753.44	90381.44	79799.51	183063.69	59677.613	72577.875	0	292263.47	70402.26	0	117785.23	38076.84	46433.523	102017.4	167413.14	103203.28	104097.78	80644.23	43552.6	44107.152	61099.715	79382.1	53756.754	147680.28	0	110680.016	92876.555	81062.5	42857.004	104059.12	39522.938	0	74970.6	82455.28	101905.305	75254.32	81967.06	53602.94	0	133689.95	108164.59	74091.48	58955.066
					360.3103895			0	10.572974	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_169366		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	32818.4	8475.583	13021.022	22432.41	0	0	0	0	9342.103	10487.587	0	6993.301	0	0	0	11297.684	13475.638	20860.36	12943.086	0	0	0	10763.455	12614.179	10271.878	36466.344	38785.562	24118.465	0	5994.92	8898.563	8119.393	9537.867	0	12493.874	8359.803	12451.428	6801.091	19788.127	22480.443	0	11834.318	6302.1274	19297.52	8371.308	16648.79	12784.703	5141.2812	12545.156	15090.465	15652.891	8942.735	26021.553	20489.379	6039.032	19985.695	10181.936	11669.106	19878.803	6186.084	20623.443	8964.524	16245.49	11417.04	8247.198	5845.702	0	13731.409	0	10748.817	14377.73	16731.67	10949.729	10056.864	15404.267	16555.717	4764.816	19287.115	22470.77	8294.037	7091.2676	7186.183	0	28652.496	17517.809	15393.6	13129.548	24362.2	16173.593	16775.113	15088.074	21383.314	13395.414	21123.795	16598.746	17122.727	9316.786	11896.549	30861.201	6685.01	14834.516	11815.849	22160.742	24705.83	13082.718	15135.394	13740.426	8976.752	42748.285	9007.297	21281.41	10104.937	0	0	0	3952.111	23824.57	21921.059	11331.599	10053.285	12911.259	0	18316.41	12595.634	34774.61	21319.701	0	19059.975	0	10347.389	16888.748	9928.271	5862.3438	0	15615.248	14945.304	0	21877.068	3606.0444	4640.315	20831.79	6202.782	0	7199.7466	13674.082	0	5433.6875	11030.727	12234.601	23536.072	36301.88	0	35962.64	7789.482	27514.627	7787.571	9035.472	6053.1123	7053.3247	12011.166	15371.473	6986.7476	15176.726	8114.482	21034.02	0	10775.533	7547.309	5277.669	10300.162	11009.176	10573.166	11185.884	35883.668	15182.083	12454.869	0	34067.895	0	0	4301.5625	6086.3438	0	16873.855	21661.832	28447.986	0	23136.193	0	24719.686	7410.63	23858.553	19301.475	12310.908	13452.138	12107.032	11930.908	5391.795	8030.5073	13726.167	0	0	0	0	12329.621	0	6332.876	5641.8047	0	16356.546	7320.1157	21266.754	30192.857
					457.3157518			0	10.60141	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_169529		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	12140.147	41517.465	19206.81	28499.994	0	17591.926	0	18641.84	0	9822.494	11974.653	12800.107	18808.396	0	23231.936	52265.465	79084.6	11330.074	14890.589	12225.077	47105.414	8240.042	50958.08	75984.87	58257.996	20239.613	18850.086	25402.559	9502.072	16590.928	19337.83	64532.09	62463.254	18932.365	51255.88	68141.34	64172.395	52998.18	37995.375	62696.082	64997.46	27961.34	42994.176	82939.86	28511.066	33752.56	66704.234	0	44430.48	0	71271.65	18674.672	32761.043	54256.047	0	52696.848	24147.166	25871.256	43429.418	27126.336	109046.6	64052.31	95763.055	29155.76	66085.11	68807.57	26487.219	14573.757	0	37720.105	36381.867	20383.293	21484.902	27901.883	16232.989	39892.98	17007.656	16671.326	26240.615	21781.193	0	31468.4	12732.1	36431.49	88835.92	0	53745.01	68727.72	0	58443.23	0	53387.227	80703.64	33627.54	63974.027	28241.637	0	84829.39	46445.13	58089.094	0	70068.28	56002.406	0	76202.55	37526.996	61984.785	57564.906	0	0	28191.031	48754.336	10201.95	0	25592.238	82824.15	44316.535	55704.58	51821.605	44492.348	37392.62	0	86275.305	79623.69	27063.94	26586.441	68781.766	65210.72	0	34132.61	29139.617	16077.03	0	18492.365	38609.79	0	0	22727.014	53538.78	77354.74	46604.547	21423.47	25334.883	74895.49	51028.047	38771.46	51792.67	53673.375	52960.832	22561.395	13291.666	15620.469	69001.72	0	49317.445	38621.426	0	36649.3	0	65078.86	59158.035	78907.52	86954.75	76310.766	22410.14	27354.066	0	0	0	0	15728.411	52016.543	15162.472	47070.723	43748.36	66871.4	21035.992	53098.957	34235.89	0	39398.066	14729.783	0	49121.574	105976.03	37676.867	35778.39	41453.008	19359.525	25148.438	0	27286.15	16340.34	66155.16	28748.406	70393.04	47994.348	38751.86	15616.558	85509.66	58373.855	0	33828.766	24507.3	31932.162	19114.986	24063.602	14953.598	38967.855	98339.77	56183.492	52190.605	31233.977
					534.3636824			0	10.604879	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_169552		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	13509.164	20494.586	18485.719	23447.08	0	9869.287	146330.72	0	0	14894.854	13454.279	0	5727.5635	0	10895.776	144508.69	0	7482.4917	10460.125	0	15553.454	0	140144.72	143014.3	177355.94	13604.008	15541.818	23118.324	0	9318.354	18412.16	176935.58	310868.28	3791.438	37172.387	38633.113	47069.27	40252.01	19539.316	23610.855	44260.723	5749.887	0	53269.555	3920.678	3368.053	24778.14	0	5675.7407	5885.355	68083.64	28302.164	23850.746	6055.8276	4293.712	34122.902	9717.301	36002.45	5658.905	12081.168	69685.375	22978.074	72787.375	40321.418	258104.12	23329.18	0	9140.556	0	26711.52	27274.11	29910.977	21434.22	23566.178	15736.098	96049.79	14295.769	18559.043	12872.042	26733.52	25812.914	3867.995	4708.9404	8194.097	7867.128	5098.2964	5291.801	66600.11	0	6846.855	6567.8657	5515.032	38019.53	30310.363	45237.367	35514.66	2718.365	43865.58	31650.102	6119.354	0	23242.277	4585.949	5116.288	32946.305	20928	20963.41	23420.559	22127.387	0	18099.984	14782.201	0	0	10863.023	31854.537	13060.377	140043.61	12024.654	22712.674	27262.143	0	39556.24	5597.539	29222.512	10200.51	7962.45	51239.03	0	26892.041	22527.877	14717.678	13362.194	0	22243.111	0	0	10982.224	0	26341.916	36536.34	16394.531	24111.506	34822.805	0	9994.654	30853.688	19526.477	4704.9595	31551.467	30157.95	5318.9653	71643.52	0	43416.164	0	4305.2026	22551.123	3705.361	55941.87	7047.814	45554.484	52503.57	41628.113	15802.96	0	0	3727.7427	0	0	15872.92	33257.65	21284.863	38106.33	0	35456.496	0	93363.05	4335.787	0	21545.4	16312.7	0	49264.85	11223.674	6234.0884	3525.1248	45032.605	17845.766	25086.559	0	0	18656.928	6268.7617	28381.32	4900.6167	40263.348	22766.812	6377.4297	5879.846	19116.771	0	0	0	21416.145	10731.682	3733.8167	3984.844	44575.625	0	46311.82	56844.625	30835.127
